,geo,time,Channel0_impression,Channel1_impression,Channel2_impression,Channel3_impression,Channel4_impression,Channel5_impression,Competitor_Discount,GQV,Geo_GDP,Channel0_spend,Channel1_spend,Channel2_spend,Channel3_spend,Channel4_spend,Channel5_spend,conversions,revenue_per_conversion,population,geo_tier,Channel4_reach,Channel5_reach,Channel4_frequency,Channel5_frequency
4832,Geo36,12/25/2023,0,139142,926153,398202,1561420,1465762,0.36900145,-1.162218,1.7522563,0,1379.6958,8084.1543,3091.7112,12715.429,11488.86,9292160,0.02009583,468566.53,3,481960,424647,3.2397294,3.4517188
4833,Geo36,1/1/2024,121252,0,0,0,0,0,-0.85078794,-1.0587584,0.32987097,1040.6149,0,0,0,0,0,8404288,0.019888764,468566.53,3,0,0,0,0
4834,Geo36,1/8/2024,0,0,293226,0,0,0,-1.275338,-0.7681046,-1.154447,0,0,2559.4956,0,0,0,6750443.5,0.019984491,468566.53,3,0,0,0,0
4835,Geo36,1/15/2024,1644628,205766,976234,0,663047,978435,1.4052353,-0.21969947,-0.15533578,14114.606,2040.322,8521.299,0,5399.5254,7669.1187,9980533,0.020009667,468566.53,3,366608,400706,1.8085994,2.4417777
4836,Geo37,1/25/2021,396020,0,0,110000,440416,0,0.38316596,0.38192177,-0.47687024,3398.7422,0,0,854.05963,3586.529,0,12811950,0.020007672,675278.06,3,317626,0,1.3865868,0
4837,Geo37,2/1/2021,0,0,0,1640456,0,0,-0.7710844,0.7619708,-3.1111434,0,0,0,12736.793,0,0,12108715,0.01992631,675278.06,3,0,0,0,0
4838,Geo37,2/8/2021,1604766,0,1297312,1022118,1104226,0,1.0002139,0.8771511,-2.3557048,13772.501,0,11323.907,7935.9067,8992.268,0,14884054,0.019994084,675278.06,3,555119,0,1.9891698,0
4839,Geo37,2/15/2021,0,593349,0,193429,0,0,-2.7105165,-0.5909711,0.53910744,0,5883.494,0,1501.8173,0,0,9472931,0.020032033,675278.06,3,0,0,0,0
4840,Geo37,2/22/2021,188330,1233828,2277067,1845072,824802,1575354,-0.18641041,2.7066073,0.80157435,1616.2949,12234.316,19875.94,14325.468,6716.7773,12347.858,12499478,0.019895958,675278.06,3,444530,605045,1.8554473,2.6036973
4841,Geo37,3/1/2021,717173,0,1254723,0,0,0,-0.5529867,-0.24597442,-1.0142708,6154.957,0,10952.159,0,0,0,10937164,0.019996341,675278.06,3,0,0,0,0
4842,Geo37,3/8/2021,1887,335047,220282,0,0,0,-0.8900852,0.1273824,-1.9178448,16.194704,3322.2385,1922.7858,0,0,0,11079037,0.019993301,675278.06,3,0,0,0,0
4843,Geo37,3/15/2021,656681,890960,557402,0,2308022,0,-0.5520366,-0.13637984,0.29943877,5635.7993,8834.527,4865.4204,0,18795.385,0,9975933,0.019884422,675278.06,3,659088,0,3.501842,0
4844,Geo37,3/22/2021,790993,0,0,0,0,62769,-0.34663135,0.09388836,-1.2715223,6788.4985,0,0,0,0,491.9927,11289524,0.020121584,675278.06,3,0,60613,0,1.0355699
4845,Geo37,3/29/2021,1882553,835645,0,334462,707219,982807,1.2294221,0.15663478,0.828501,16156.538,8286.038,0,2596.8225,5759.24,7703.387,12395687,0.019947952,675278.06,3,531462,463148,1.3307047,2.122015
4846,Geo37,4/5/2021,0,0,760220,0,0,0,-2.9844182,1.7499073,-1.9733378,0,0,6635.7676,0,0,0,10911772,0.019928467,675278.06,3,0,0,0,0
4847,Geo37,4/12/2021,0,0,1254135,365671,318231,0,-1.1863623,-0.21082821,-1.9766575,0,0,10947.026,2839.1348,2591.5151,0,11910159,0.019925216,675278.06,3,335267,0,0.94918674,0
4848,Geo37,4/19/2021,215648,0,2676959,2638434,337897,890155,-0.991004,1.7647796,0.346495,1850.7448,0,23366.496,20485.271,2751.6653,6977.1665,12359462,0.019957745,675278.06,3,316363,562246,1.0680674,1.5832127
4849,Geo37,4/26/2021,2832697,0,501563,28354,2464455,2801170,1.7438381,0.44980562,1.6069999,24310.91,0,4378.016,220.14552,20069.299,21955.986,12807146,0.020184495,675278.06,3,660155,654885,3.733146,4.2773466
4850,Geo37,5/3/2021,0,0,1024634,281041,184835,0,-0.48730296,0.38272333,-1.1048152,0,0,8943.77,2182.0525,1505.2043,0,12630265,0.020077845,675278.06,3,169418,0,1.0909997,0
4851,Geo37,5/10/2021,0,1012721,1330441,1362377,176554,0,-0.19647092,0.99354506,-0.12960523,0,10041.877,11613.082,10577.738,1437.768,0,12962005,0.019974064,675278.06,3,129225,0,1.3662527,0
4852,Geo37,5/17/2021,1864834,507410,0,1512233,989602,720612,1.0359029,0.7731786,-0.13692325,16004.469,5031.345,0,11741.247,8058.827,5648.2637,13448860,0.019916814,675278.06,3,523050,331817,1.8919835,2.171715
4853,Geo37,5/24/2021,976779,0,181433,312486,1119992,0,3.856472,-0.22441489,-2.0046964,8382.961,0,1583.6826,2426.197,9120.658,0,17453664,0.020067038,675278.06,3,473646,0,2.3646183,0
4854,Geo37,5/31/2021,1229573,797351,224403,513543,0,0,-0.029621422,0.85739625,-0.777425,10552.501,7906.3247,1958.7568,3987.2395,0,0,12280717,0.0200733,675278.06,3,0,0,0,0
4855,Geo37,6/7/2021,0,0,266488,190687,258287,0,-0.81252354,0.82605356,-1.6815162,0,0,2326.1062,1480.5278,2103.361,0,13915198,0.020112399,675278.06,3,183979,0,1.403894,0
4856,Geo37,6/14/2021,552302,274747,833332,1255064,0,0,-0.29210272,0.45047083,-0.16680765,4739.993,2724.3196,7273.9434,9744.541,0,0,13516243,0.020068202,675278.06,3,0,0,0,0
4857,Geo37,6/21/2021,0,0,0,1125566,153313,1311690,-0.85098875,-1.5803287,0.23261926,0,0,0,8739.095,1248.5049,10281.221,10425821,0.019999785,675278.06,3,136693,640012,1.1215863,2.049477
4858,Geo37,6/28/2021,346438,0,0,1017285,1909172,992531,2.9331257,-0.7248514,-0.4561423,2973.217,0,0,7898.382,15547.348,7779.605,15603415,0.019965902,675278.06,3,589010,568828,3.2413235,1.7448702
4859,Geo37,7/5/2021,0,849710,224825,1607681,1478955,1327230,-0.009146601,1.0673108,0.010737062,0,8425.503,1962.4404,12482.322,12043.875,10403.025,12407485,0.020315722,675278.06,3,585227,570688,2.5271475,2.3256667
4860,Geo37,7/12/2021,1476832,0,0,0,2012104,1113907,0.49875754,0.118973434,0.3006469,12674.539,0,0,0,16385.574,8730.968,13723044,0.020145727,675278.06,3,600820,513667,3.34893,2.168539
4861,Geo37,7/19/2021,235803,0,2114306,0,0,511505,-2.9044852,0.2864352,1.46891,2023.72,0,18455.24,0,0,4009.252,8550947,0.020018945,675278.06,3,0,347241,0,1.4730548
4862,Geo37,7/26/2021,732088,0,1047085,1269136,1725676,2520165,0.93115234,1.9167242,0.47501403,6282.9614,0,9139.739,9853.798,14053.048,19753.426,14243661,0.020066895,675278.06,3,660639,673163,2.6121316,3.7437663
4863,Geo37,8/2/2021,0,0,971997,0,0,0,-0.9722886,-1.1065578,-0.10644734,0,0,8484.315,0,0,0,9940075,0.020023279,675278.06,3,0,0,0,0
4864,Geo37,8/9/2021,2173232,1872459,381522,1675782,391387,364993,0.5126152,-1.0988234,0.5503019,18651.219,18566.814,3330.2087,13011.07,3187.2612,2860.8691,13369051,0.019973153,675278.06,3,316719,272907,1.2357547,1.3374263
4865,Geo37,8/16/2021,2024442,0,2370571,757412,1167928,449606,-1.1110375,1.3123908,1.3309209,17374.264,0,20692.113,5880.682,9511.025,3524.0786,11771940,0.019910846,675278.06,3,633998,189372,1.8421636,2.3741946
4866,Geo37,8/23/2021,352146,807728,0,806461,1063958,922660,0.26591402,-0.75402117,-0.08244544,3022.2046,8009.22,0,6261.507,8664.345,7231.9453,12478953,0.020210726,675278.06,3,678810,542224,1.5673871,1.7016214
4867,Geo37,8/30/2021,325043,0,1017450,633872,672636,130268,0.4619258,-1.0123895,0.94052005,2789.5999,0,8881.063,4921.495,5477.6133,1021.0599,10549822,0.020021707,675278.06,3,470669,114331,1.4291062,1.1393936
4868,Geo37,9/6/2021,69718,0,321903,0,0,0,-1.2776496,-1.0606587,-0.67260176,598.33716,0,2809.8098,0,0,0,11631805,0.01998094,675278.06,3,0,0,0,0
4869,Geo37,9/13/2021,1673440,0,0,711198,2461772,1040098,1.9461117,-1.2756916,0.5440848,14361.878,0,0,5521.868,20047.447,8152.442,13894033,0.01975703,675278.06,3,676113,457820,3.6410658,2.2718492
4870,Geo37,9/20/2021,264951,724175,2622851,537800,2135516,1981451,1.1581649,1.4818141,1.086473,2273.8752,7180.7305,22894.201,4175.575,17390.582,15530.906,12453386,0.019918362,675278.06,3,591078,609074,3.6129174,3.253219
4871,Geo37,9/27/2021,0,709604,198992,161422,0,0,-1.3718536,-1.8265569,0.6883774,0,7036.248,1736.9508,1253.3091,0,0,9646184,0.019996347,675278.06,3,0,0,0,0
4872,Geo37,10/4/2021,0,0,0,0,532806,0,-0.07682714,-1.2080898,0.23931825,0,0,0,0,4338.9077,0,11801018,0.019797597,675278.06,3,301329,0,1.7681869,0
4873,Geo37,10/11/2021,0,0,124925,0,555762,0,0.72488517,-0.6446002,-0.9334159,0,0,1090.4386,0,4525.8496,0,13471346,0.019875346,675278.06,3,360674,0,1.5408984,0
4874,Geo37,10/18/2021,1070152,26980,0,0,3219912,1631419,0.92447793,-0.94346833,1.4750946,9184.311,267.5266,0,0,26221.363,12787.304,11195269,0.019920819,675278.06,3,667857,565629,4.8212595,2.8842564
4875,Geo37,10/25/2021,1770174,0,0,576036,1156013,668370,-0.49587983,-2.1914425,3.2483988,15192.073,0,0,4472.446,9413.996,5238.783,9611869,0.01987046,675278.06,3,632219,378605,1.8285009,1.7653491
4876,Geo37,11/1/2021,1388077,812323,0,2032772,2215247,1011903,1.8554156,-1.3685336,1.1939452,11912.822,8054.783,0,15782.804,18039.871,7931.4453,13820993,0.020054307,675278.06,3,635630,537838,3.4851203,1.8814272
4877,Geo37,11/8/2021,0,0,0,1094565,1121383,1399883,1.6298795,-0.21926665,-1.1445259,0,0,0,8498.398,9131.986,10972.49,14439803,0.01991353,675278.06,3,578651,583795,1.9379263,2.3979018
4878,Geo37,11/15/2021,957270,113777,896333,1008069,1219253,29146,0.7193383,0.59764516,0.45712686,8215.529,1128.183,7823.8633,7826.8276,9928.991,228.45067,13080991,0.020092743,675278.06,3,600762,28490,2.0295107,1.0230256
4879,Geo37,11/22/2021,772603,0,1165350,1481882,2903184,2135363,-0.83664536,0.056641363,3.1117473,6630.671,0,10172.045,11505.596,23642.088,16737.291,9992788,0.020160256,675278.06,3,667533,667001,4.3491244,3.201439
4880,Geo37,11/29/2021,1016945,0,0,150324,0,0,-0.21690592,-0.90721,-1.5215437,8727.675,0,0,1167.1423,0,0,11806611,0.020048559,675278.06,3,0,0,0,0
4881,Geo37,12/6/2021,182697,0,1315404,786638,2027332,893317,0.03481868,-1.1597863,0.46811324,1567.9512,0,11481.828,6107.5977,16509.586,7001.951,12385944,0.019798942,675278.06,3,649707,650203,3.120379,1.3739048
4882,Geo37,12/13/2021,0,0,762589,0,266233,256309,0.26311964,-1.4799538,-0.038279563,0,0,6656.446,0,2168.0693,2008.9879,13150362,0.020024687,675278.06,3,242055,186914,1.0998864,1.371267
4883,Geo37,12/20/2021,0,0,0,0,0,0,-0.7805462,-0.5543106,-1.2830303,0,0,0,0,0,0,10357694,0.020115646,675278.06,3,0,0,0,0
4884,Geo37,12/27/2021,0,0,1642669,79873,0,0,-1.0057838,0.32657835,-1.0432982,0,0,14338.441,620.1482,0,0,10536829,0.020171702,675278.06,3,0,0,0,0
4885,Geo37,1/3/2022,0,0,0,492011,402634,65955,0.15132298,-1.4605105,0.025254965,0,0,0,3820.061,3278.8513,516.9651,11447678,0.02001494,675278.06,3,306623,66790,1.313124,0.9874981
4886,Geo37,1/10/2022,18771,0,1508672,538526,0,0,-1.4373994,1.6799594,-1.8304933,161.0974,0,13168.815,4181.212,0,0,13360239,0.02007864,675278.06,3,0,0,0,0
4887,Geo37,1/17/2022,0,0,0,1245696,0,0,-0.9849913,-0.99535847,-0.70287895,0,0,0,9671.806,0,0,10368297,0.019924423,675278.06,3,0,0,0,0
4888,Geo37,1/24/2022,0,0,170168,0,0,0,-1.8127186,-0.6135495,0.34087026,0,0,1485.3534,0,0,0,10161601,0.019924046,675278.06,3,0,0,0,0
4889,Geo37,1/31/2022,0,0,1219242,1434574,0,0,-1.1794932,1.2025834,-1.5947709,0,0,10642.454,11138.288,0,0,12821753,0.020010972,675278.06,3,0,0,0,0
4890,Geo37,2/7/2022,0,0,0,0,0,0,-0.40945318,-1.9515429,-1.3106656,0,0,0,0,0,0,10561829,0.019906359,675278.06,3,0,0,0,0
4891,Geo37,2/14/2022,0,0,1238854,466942,0,0,-2.9775243,0.4321409,-0.21637394,0,0,10813.642,3625.421,0,0,9294185,0.020160548,675278.06,3,0,0,0,0
4892,Geo37,2/21/2022,0,0,0,0,0,0,-0.83434004,-1.2428858,-2.1729004,0,0,0,0,0,0,9831717,0.01989644,675278.06,3,0,0,0,0
4893,Geo37,2/28/2022,0,0,306088,730052,510059,0,-0.44003442,-0.3669694,-0.74127567,0,0,2671.7644,5668.254,4153.667,0,11561695,0.020088539,675278.06,3,395991,0,1.2880571,0
4894,Geo37,3/7/2022,1899862,1527240,2100030,0,1202860,1339633,1.3923725,1.6685638,0.896497,16305.088,15143.713,18330.63,0,9795.494,10500.242,14907830,0.020090627,675278.06,3,524624,543319,2.292804,2.4656472
4895,Geo37,3/14/2022,0,0,0,0,134580,0,-1.1413355,-1.2483839,-2.407843,0,0,0,0,1095.9526,0,12727089,0.020122856,675278.06,3,130949,0,1.0277283,0
4896,Geo37,3/21/2022,1478875,0,595861,1372800,0,0,-0.6387117,0.68821114,-0.6879343,12692.073,0,5201.1196,10658.664,0,0,12018469,0.019957934,675278.06,3,0,0,0,0
4897,Geo37,3/28/2022,1014621,0,1196248,780274,0,124230,-1.2736974,1.0289829,-1.2963296,8707.73,0,10441.745,6058.1865,0,973.73315,12764923,0.020109888,675278.06,3,0,106782,0,1.1633984
4898,Geo37,4/4/2022,831791,0,191442,710287,0,100153,0.25886628,0.6803525,-1.6206982,7138.637,0,1671.0486,5514.795,0,785.01404,12732941,0.02015226,675278.06,3,0,102991,0,0.9724442
4899,Geo37,4/11/2022,139432,0,0,799911,0,0,0.26568592,-1.2039928,-0.64191616,1196.6401,0,0,6210.6514,0,0,12974140,0.020206848,675278.06,3,0,0,0,0
4900,Geo37,4/18/2022,957795,346977,1178777,1281172,1089800,1718590,0.5613288,-0.26456267,0.51674795,8220.035,3440.5334,10289.246,9947.248,8874.79,13470.563,12424184,0.019949611,675278.06,3,542264,660764,2.0097222,2.6009135
4901,Geo37,4/25/2022,1191380,83339,975986,589058,2810158,266497,1.0290031,1.3189487,-0.25495115,10224.719,826.36774,8519.134,4573.5513,22884.53,2088.843,13689946,0.019910567,675278.06,3,656604,211248,4.2798367,1.2615362
4902,Geo37,5/2/2022,0,0,0,0,705452,237127,0.07550764,0.4879855,-1.2577496,0,0,0,0,5744.8506,1858.6365,11901664,0.019933008,675278.06,3,390056,132146,1.8085916,1.7944319
4903,Geo37,5/9/2022,0,46512,0,780793,439900,0,-0.34422052,-1.4212961,0.54781634,0,461.20084,0,6062.216,3582.327,0,10518346,0.019856263,675278.06,3,347177,0,1.267077,0
4904,Geo37,5/16/2022,624727,0,29750,720139,120991,0,0.38515875,-0.73255455,-1.2537897,5361.5625,0,259.6802,5591.2876,985.29065,0,13228087,0.020024633,675278.06,3,107235,0,1.128279,0
4905,Geo37,5/23/2022,2528615,460749,1335994,2515408,960771,687097,-0.11797395,2.4981852,-0.49103558,21701.201,4568.667,11661.553,19530.076,7824.0415,5385.568,14040464,0.020068843,675278.06,3,503647,364446,1.9076278,1.8853191
4906,Geo37,5/30/2022,972057,1281263,1233738,401792,1353952,0,-0.29982647,1.8032026,-0.49573913,8342.435,12704.67,10768.986,3119.5847,11025.912,0,13394870,0.019925123,675278.06,3,594941,0,2.2757752,0
4907,Geo37,6/6/2022,1721898,908139,1265054,960186,0,608282,-0.5313014,1.5503734,0.7186701,14777.757,9004.869,11042.336,7455.0557,0,4767.8047,11150803,0.019864071,675278.06,3,0,497700,0,1.2221861
4908,Geo37,6/13/2022,1468178,0,423714,1179617,1985107,828293,0.9833401,-0.5692215,0.056806266,12600.269,0,3698.492,9158.757,16165.725,6492.283,15138473,0.019933498,675278.06,3,639626,470008,3.1035433,1.7622955
4909,Geo37,6/20/2022,2509012,0,0,1205253,938753,1429786,1.5463645,-0.28214562,0.8674383,21532.965,0,0,9357.799,7644.738,11206.874,12984688,0.020047275,675278.06,3,522618,612761,1.7962508,2.3333502
4910,Geo37,6/27/2022,174022,0,0,1014936,0,0,-1.7611136,0.6308255,-0.45637345,1493.5001,0,0,7880.144,0,0,9296517,0.019821167,675278.06,3,0,0,0,0
4911,Geo37,7/4/2022,301333,0,17170,351624,0,0,-0.89657986,-0.065937586,-1.7270896,2586.1147,0,149.87257,2730.0715,0,0,12067399,0.019998549,675278.06,3,0,0,0,0
4912,Geo37,7/11/2022,982858,1028170,1470532,1256554,1933211,674702,0.747211,0.254605,-0.25876215,8435.132,10195.065,12835.901,9756.109,15743.11,5288.414,12532385,0.019798808,675278.06,3,621418,388768,3.1109672,1.7354875
4913,Geo37,7/18/2022,187681,0,0,0,505713,0,-1.1531487,-1.4543849,0.043016702,1610.725,0,0,0,4118.2754,0,10285313,0.019859811,675278.06,3,263603,0,1.9184645,0
4914,Geo37,7/25/2022,217974,0,0,0,0,521992,-2.3373055,-1.0838913,1.160845,1870.7072,0,0,0,0,4091.4504,9258619,0.019982867,675278.06,3,0,435125,0,1.1996369
4915,Geo37,8/1/2022,2374956,0,1230720,0,1487992,1118411,0.5588778,0.81484675,1.0785093,20382.465,0,10742.643,0,12117.468,8766.271,11827416,0.020020336,675278.06,3,591112,511275,2.5172758,2.187494
4916,Geo37,8/8/2022,1616648,124021,387417,1809873,1814871,1224429,1.9187694,-1.032266,1.7825859,13874.475,1229.7599,3381.6648,14052.177,14779.408,9597.256,12685218,0.020086024,675278.06,3,570034,661350,3.1837943,1.8514085
4917,Geo37,8/15/2022,0,0,343449,0,1330961,561145,0.4639703,-1.1527063,0.27873665,0,0,2997.8792,0,10838.685,4398.3374,12904573,0.019924564,675278.06,3,505883,223994,2.630966,2.5051787
4918,Geo37,8/22/2022,1716099,94744,113094,950962,1948546,0,1.2855668,-0.15784073,0.26020002,14727.988,939.4568,987.1689,7383.4385,15867.991,0,13451189,0.020159978,675278.06,3,616907,0,3.1585734,0
4919,Geo37,8/29/2022,1379568,615206,1562806,115395,63909,1134285,1.747957,0.37407446,0.40292478,11839.796,6100.222,13641.337,895.9474,520.4432,8890.694,14229639,0.019976286,675278.06,3,63727,570005,1.0028559,1.9899563
4920,Geo37,9/5/2022,0,0,0,0,0,0,-1.3652968,-0.31634188,-1.9050448,0,0,0,0,0,0,11553607,0.02011009,675278.06,3,0,0,0,0
4921,Geo37,9/12/2022,791460,0,0,926078,1379396,1927822,1.7408285,0.7093175,0.15801981,6792.5063,0,0,7190.2344,11233.116,15110.554,13583584,0.020153213,675278.06,3,585425,658007,2.35623,2.9297895
4922,Geo37,9/19/2022,1208323,352574,0,1724303,2783573,1977280,1.6634468,-1.1939815,1.162375,10370.128,3496.0317,0,13387.796,22668.035,15498.214,14328124,0.0200809,675278.06,3,656577,643648,4.2395225,3.0719898
4923,Geo37,9/26/2022,262568,0,106321,923621,514404,1382976,-0.8468963,-0.7644204,2.430118,2253.4238,0,928.0491,7171.158,4189.0503,10839.971,7751241.5,0.019876523,675278.06,3,300430,561284,1.7122258,2.4639504
4924,Geo37,10/3/2022,0,0,9651,127824,893076,0,0.48961017,-1.1656877,1.5643641,0,0,84.241135,992.4483,7272.7676,0,11122453,0.019879133,675278.06,3,674302,0,1.3244451,0
4925,Geo37,10/10/2022,2149208,3316,2703366,1515126,3405836,1559037,1.4017639,-1.5652337,2.9365683,18445.037,32.88059,23596.996,11763.708,27735.436,12219.963,12042713,0.020076126,675278.06,3,673507,615297,5.056868,2.5337958
4926,Geo37,10/17/2022,651147,1087996,0,116006,46814,0,-1.6742134,-1.3027117,1.1233902,5588.3057,10788.284,0,900.6912,381.22998,0,8812682,0.019887907,675278.06,3,44870,0,1.0433252,0
4927,Geo37,10/24/2022,0,482736,0,1342965,0,294497,-0.61676574,-0.42211294,-0.15202937,0,4786.684,0,10427.02,0,2308.311,10872008,0.02010951,675278.06,3,0,261448,0,1.1264075
4928,Geo37,10/31/2022,159196,699226,0,0,704412,0,0.085445225,0.3361727,-1.4583198,1366.2596,6933.3423,0,0,5736.3813,0,13388804,0.020089546,675278.06,3,469298,0,1.5009909,0
4929,Geo37,11/7/2022,1904463,0,275568,1175761,1854605,0,2.000195,-1.5095844,-1.1213887,16344.575,0,2405.3633,9128.818,15102.982,0,16030654,0.019977005,675278.06,3,623417,0,2.9749029,0
4930,Geo37,11/14/2022,1514713,0,0,802048,706917,129072,1.0387151,-1.2908821,-0.19073585,12999.644,0,0,6227.2437,5756.781,1011.6854,13270032,0.019844517,675278.06,3,449897,116305,1.5712863,1.1097717
4931,Geo37,11/21/2022,2185465,1258289,24682,1228635,2852747,2273716,1.2260036,0.054592818,1.921303,18756.203,12476.865,215.44292,9539.341,23231.354,17821.723,12549688,0.019950643,675278.06,3,674950,679018,4.226605,3.3485358
4932,Geo37,11/28/2022,3059516,0,1009666,1033302,3073243,0,0.99055034,0.20702147,1.0493276,26257.527,0,8813.118,8022.741,25026.965,0,12970949,0.019999068,675278.06,3,672407,0,4.57051,0
4933,Geo37,12/5/2022,0,0,0,0,0,0,-1.9195011,-1.9658672,-0.5657335,0,0,0,0,0,0,10013114,0.020042395,675278.06,3,0,0,0,0
4934,Geo37,12/12/2022,2075998,1823265,770361,0,2289550,287280,1.4008335,-0.2332446,1.1327248,17816.732,18079.02,6724.286,0,18644.957,2251.7432,12795871,0.019960616,675278.06,3,662057,207698,3.458237,1.3831621
4935,Geo37,12/19/2022,317176,839416,1364419,2297734,981232,1647031,-0.5761441,2.152343,-0.31622875,2722.0833,8323.43,11909.667,17840.016,7990.666,12909.673,14206667,0.02004017,675278.06,3,357883,622476,2.7417676,2.645935
4936,Geo37,12/26/2022,1606417,0,0,0,1670123,0,2.121108,-0.7172344,-1.5740639,13786.67,0,0,0,13600.652,0,14285276,0.019884475,675278.06,3,682488,0,2.4471097,0
4937,Geo37,1/2/2023,0,118399,817627,349975,554709,0,-1.3986058,-0.4259296,0.65739715,0,1174.0137,7136.8584,2717.2683,4517.2744,0,9767932,0.020026146,675278.06,3,322522,0,1.7199106,0
4938,Geo37,1/9/2023,905674,0,41050,405330,573025,2449486,1.3068129,-1.6247814,2.7078419,7772.7197,0,358.31503,3147.0544,4666.431,19199.434,12345805,0.019983292,675278.06,3,422285,668567,1.3569627,3.6637855
4939,Geo37,1/16/2023,892728,209465,128030,627678,1810758,719520,2.843888,-0.002958626,-1.5689307,7661.6133,2077.0002,1117.5414,4873.404,14745.914,5639.7046,16845730,0.020144247,675278.06,3,603814,513644,2.9988673,1.4008145
4940,Geo37,1/23/2023,0,821109,0,2002052,276704,1478160,-1.4699397,0.98508996,1.3410119,0,8141.9023,0,15544.289,2253.34,11586.037,10067458,0.020149369,675278.06,3,227771,638575,1.2148342,2.314779
4941,Geo37,1/30/2023,0,0,1264247,989690,0,0,-0.37656766,-0.19255954,-0.429942,0,0,11035.291,7684.1294,0,0,11815994,0.019878747,675278.06,3,0,0,0,0
4942,Geo37,2/6/2023,1332669,0,0,1185472,0,466470,0.8194161,0.636307,-1.7270063,11437.297,0,0,9204.216,0,3656.261,14137983,0.020132296,675278.06,3,0,275810,0,1.691273
4943,Geo37,2/13/2023,2428853,0,761059,1215754,4212942,2589798,2.0577343,0.76784235,1.2458354,20845.02,0,6643.091,9439.331,34308.11,20299.22,14709719,0.019936033,675278.06,3,673368,660171,6.2565227,3.92292
4944,Geo37,2/20/2023,1469126,0,1681711,0,0,0,-0.43841597,1.8348342,-2.4784908,12608.405,0,14679.229,0,0,0,14426476,0.019831887,675278.06,3,0,0,0,0
4945,Geo37,2/27/2023,747561,687120,702837,237807,349367,0,0.818438,-1.6080608,-1.0258238,6415.7544,6813.3027,6134.886,1846.376,2845.0713,0,13571063,0.02009933,675278.06,3,294387,0,1.186761,0
4946,Geo37,3/6/2023,1704210,2007959,1756622,1059318,1155246,528353,0.025259927,2.2180743,0.5203946,14625.954,19910.398,15333.108,8224.734,9407.749,4141.309,13143805,0.019865733,675278.06,3,591768,301167,1.9521941,1.7543522
4947,Geo37,3/13/2023,0,0,1023689,0,0,0,-2.700708,1.1755754,-2.3974934,0,0,8935.522,0,0,0,11360603,0.02003124,675278.06,3,0,0,0,0
4948,Geo37,3/20/2023,531045,0,1346853,373446,858441,737505,-0.53257805,0.18277179,-0.21440622,4557.5605,0,11756.338,2899.5012,6990.717,5780.6733,11618047,0.020074083,675278.06,3,507776,465888,1.6905899,1.5830092
4949,Geo37,3/27/2023,1381813,199200,0,2129338,1596771,2044930,1.9326184,0.60550004,-0.07150036,11859.063,1975.2152,0,16532.56,13003.31,16028.464,15190835,0.019990252,675278.06,3,577314,597364,2.7658622,3.4232562
4950,Geo37,4/3/2023,2074470,606504,1409336,425798,0,1408076,-0.7169734,2.6336627,-0.97360784,17803.617,6013.9355,12301.737,3305.9714,0,11036.708,12974981,0.020001722,675278.06,3,0,542048,0,2.597696
4951,Geo37,4/10/2023,0,139303,0,273712,0,0,-2.0846152,0.093655884,0.56375,0,1381.2922,0,2125.1487,0,0,10870850,0.020201348,675278.06,3,0,0,0,0
4952,Geo37,4/17/2023,0,17159,2785384,1432546,1868015,1259896,-2.0263257,1.5344384,1.2539258,0,170.14417,24312.91,11122.543,15212.186,9875.251,10596187,0.019957943,675278.06,3,587814,583513,3.1779015,2.1591568
4953,Geo37,4/24/2023,2307897,1801710,1589880,1608884,1653761,3094175,0.30582738,2.51502,0.7740634,19806.945,17865.285,13877.659,12491.662,13467.408,24252.602,14003295,0.0201153,675278.06,3,644177,674730,2.5672462,4.5857973
4954,Geo37,5/1/2023,463182,1187182,1608315,2066706,1685555,948323,-0.38264844,2.062221,0.044092655,3975.143,11771.787,14038.574,16046.274,13726.323,7433.096,13779871,0.020054752,675278.06,3,684385,605966,2.4628754,1.5649773
4955,Geo37,5/8/2023,0,0,1807279,0,0,0,-2.196766,2.6381426,-2.3209226,0,0,15775.28,0,0,0,10590040,0.019915894,675278.06,3,0,0,0,0
4956,Geo37,5/15/2023,2347585,51108,1538225,78340,1562742,1234691,0.5500496,0.5543867,0.52314675,20147.559,506.7736,13426.776,608.2457,12726.194,9677.691,11841357,0.020147827,675278.06,3,583995,548521,2.675951,2.2509458
4957,Geo37,5/22/2023,538012,0,1498408,586256,0,0,-1.2724845,2.6150322,-1.1508784,4617.353,0,13079.223,4551.796,0,0,10683883,0.020011086,675278.06,3,0,0,0,0
4958,Geo37,5/29/2023,1269179,0,1050822,1714425,1170470,641803,0.52854604,1.5925287,-0.40268266,10892.41,0,9172.359,13311.101,9531.726,5030.547,14107904,0.01995104,675278.06,3,499401,295793,2.3437479,2.1697707
4959,Geo37,6/5/2023,0,78796,231249,1167897,0,208039,0.4603064,-0.73003983,-1.6387959,0,781.32056,2018.5139,9067.761,0,1630.6405,13716349,0.020057157,675278.06,3,0,226789,0,0.917324
4960,Geo37,6/12/2023,1097114,488066,2096514,77038,1044060,2316862,-0.23222789,0.9718094,0.84923077,9415.705,4839.535,18299.94,598.1368,8502.306,18159.908,12357685,0.019977925,675278.06,3,543503,683294,1.920983,3.390725
